,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
29567,2,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,11,5,Offline,0,0,0,130.0,0,Not_Canceled
29568,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,10,28,Online,0,0,0,96.3,0,Canceled
29569,1,0,2,2,Meal Plan 1,0,Room_Type 1,11,2018,11,27,Online,0,0,0,89.89,2,Not_Canceled
29570,3,0,0,4,Meal Plan 1,1,Room_Type 4,141,2018,8,31,Online,0,0,0,167.4,0,Not_Canceled
29571,2,0,0,3,Meal Plan 1,0,Room_Type 1,183,2018,9,8,Offline,0,0,0,110.0,1,Canceled
29572,1,0,0,2,Meal Plan 1,0,Room_Type 1,8,2018,12,28,Corporate,1,6,58,65.0,2,Not_Canceled
29573,2,0,1,3,Meal Plan 1,0,Room_Type 1,50,2018,4,11,Online,0,0,0,99.45,0,Canceled
29574,2,0,0,4,Meal Plan 1,0,Room_Type 1,253,2018,5,4,Offline,0,0,0,90.0,0,Canceled
29575,2,0,1,2,Meal Plan 1,0,Room_Type 4,94,2017,11,23,Online,0,0,0,65.45,2,Not_Canceled
29576,2,0,1,2,Meal Plan 1,0,Room_Type 1,19,2018,9,23,Online,0,0,0,159.0,1,Canceled
29577,3,0,1,3,Meal Plan 1,0,Room_Type 4,111,2018,8,1,Online,0,0,0,137.7,0,Canceled
29578,2,0,1,0,Meal Plan 1,0,Room_Type 1,206,2018,7,25,Online,0,0,0,96.3,2,Not_Canceled
29579,2,0,0,1,Not Selected,0,Room_Type 1,23,2018,7,27,Online,0,0,0,139.0,1,Not_Canceled
29580,2,0,1,3,Meal Plan 1,0,Room_Type 1,200,2018,8,29,Online,0,0,0,90.95,0,Canceled
29581,1,0,0,3,Meal Plan 1,0,Room_Type 4,16,2018,3,8,Corporate,0,0,0,76.0,0,Not_Canceled
29582,2,0,2,1,Meal Plan 1,0,Room_Type 1,15,2018,3,12,Online,0,0,0,103.0,0,Canceled
29583,2,0,2,3,Meal Plan 1,0,Room_Type 1,39,2018,3,6,Online,0,0,0,116.1,1,Canceled
29584,1,0,0,2,Meal Plan 1,0,Room_Type 4,82,2018,6,10,Online,0,0,0,140.4,1,Not_Canceled
29585,2,0,0,1,Meal Plan 1,0,Room_Type 1,13,2018,7,26,Corporate,0,0,0,75.0,0,Not_Canceled
29586,2,0,0,2,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Online,0,0,0,62.86,0,Not_Canceled
29587,2,0,2,1,Not Selected,0,Room_Type 1,20,2018,9,24,Online,0,0,0,129.0,2,Not_Canceled
29588,3,0,0,3,Meal Plan 1,0,Room_Type 1,25,2018,12,27,Offline,0,0,0,60.0,1,Not_Canceled
29589,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,2,10,Online,0,0,0,89.0,1,Not_Canceled
29590,2,0,0,3,Meal Plan 1,0,Room_Type 1,183,2018,9,8,Offline,0,0,0,110.0,1,Canceled
29591,2,0,0,3,Meal Plan 1,0,Room_Type 1,109,2018,10,20,Online,0,0,0,118.8,0,Canceled
29592,2,2,2,2,Meal Plan 1,0,Room_Type 6,194,2018,8,26,Online,0,0,0,163.2,0,Canceled
29593,2,2,2,1,Meal Plan 1,0,Room_Type 1,1,2018,1,3,Online,0,0,0,92.0,0,Not_Canceled
29594,2,0,1,3,Not Selected,0,Room_Type 1,46,2018,11,3,Online,0,0,0,74.8,1,Not_Canceled
29595,2,0,1,1,Meal Plan 1,0,Room_Type 1,0,2017,9,12,Online,0,0,0,126.0,0,Canceled
29596,2,0,0,2,Meal Plan 1,0,Room_Type 1,2,2018,6,16,Online,0,0,0,141.0,0,Not_Canceled
29597,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,2018,2,17,Offline,0,0,0,75.0,0,Not_Canceled
29598,2,2,2,3,Meal Plan 1,0,Room_Type 6,37,2018,6,10,Online,0,0,0,211.5,0,Canceled
29599,2,0,0,2,Meal Plan 1,1,Room_Type 1,21,2018,2,11,Online,0,0,0,102.0,1,Not_Canceled
29600,2,0,0,1,Meal Plan 1,0,Room_Type 4,4,2018,5,20,Corporate,0,0,0,90.0,0,Canceled
29601,2,0,2,1,Meal Plan 1,0,Room_Type 1,34,2018,9,18,Offline,0,0,0,85.5,0,Not_Canceled
29602,2,1,0,2,Meal Plan 1,0,Room_Type 1,102,2018,7,26,Online,0,0,0,121.5,1,Canceled
29603,2,0,0,1,Not Selected,0,Room_Type 1,29,2018,2,4,Online,0,0,0,75.0,0,Canceled
29604,2,0,2,1,Not Selected,0,Room_Type 1,43,2018,3,20,Online,0,0,0,88.2,1,Not_Canceled
29605,2,1,1,0,Meal Plan 1,0,Room_Type 1,10,2018,7,24,Online,0,0,0,160.0,1,Canceled
29606,2,0,1,5,Meal Plan 1,0,Room_Type 4,14,2018,11,7,Online,0,0,0,122.96,1,Not_Canceled
29607,1,0,1,1,Meal Plan 1,0,Room_Type 1,35,2018,2,13,Online,0,0,0,72.9,1,Canceled
29608,1,0,2,0,Meal Plan 1,0,Room_Type 1,0,2018,10,30,Online,0,0,0,150.0,2,Not_Canceled
29609,2,0,0,1,Meal Plan 1,0,Room_Type 1,180,2017,10,16,Offline,0,0,0,70.0,0,Canceled
29610,2,0,0,2,Meal Plan 1,0,Room_Type 1,211,2018,5,20,Offline,0,0,0,100.0,0,Canceled
29611,2,0,1,2,Not Selected,0,Room_Type 1,52,2018,11,25,Online,0,0,0,79.2,1,Canceled
29612,1,0,2,2,Meal Plan 1,0,Room_Type 1,163,2018,6,5,Offline,0,0,0,100.0,0,Canceled
29613,2,0,1,1,Not Selected,0,Room_Type 1,89,2018,11,19,Online,0,0,0,79.2,3,Not_Canceled
29614,2,0,0,1,Meal Plan 1,0,Room_Type 4,88,2018,9,16,Online,0,0,0,149.4,1,Canceled
29615,1,0,0,2,Meal Plan 1,0,Room_Type 4,44,2018,3,17,Online,0,0,0,103.95,0,Not_Canceled
29616,2,0,1,1,Not Selected,0,Room_Type 1,71,2018,5,7,Online,0,0,0,116.1,1,Canceled
29617,2,0,1,4,Meal Plan 1,0,Room_Type 1,174,2018,4,27,Online,0,0,0,92.65,0,Canceled
29618,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,2018,10,12,Offline,0,0,0,110.0,0,Canceled
29619,2,0,0,1,Meal Plan 1,0,Room_Type 1,92,2018,11,11,Offline,0,0,0,90.0,0,Not_Canceled
29620,2,1,1,5,Meal Plan 1,0,Room_Type 1,146,2018,8,1,Online,0,0,0,116.17,2,Canceled
29621,1,0,2,1,Meal Plan 1,0,Room_Type 4,20,2017,10,18,Offline,0,0,0,75.0,0,Not_Canceled
29622,2,0,0,3,Meal Plan 1,0,Room_Type 1,17,2018,3,30,Online,0,0,0,149.0,1,Not_Canceled
29623,2,0,0,3,Not Selected,0,Room_Type 1,37,2018,12,28,Online,0,0,0,120.0,0,Canceled
29624,3,0,1,1,Meal Plan 1,0,Room_Type 4,66,2018,10,24,Online,0,0,0,144.45,1,Not_Canceled
29625,2,0,0,1,Meal Plan 1,0,Room_Type 1,25,2018,12,27,Offline,0,0,0,65.0,0,Not_Canceled
29626,2,1,1,2,Meal Plan 1,0,Room_Type 1,224,2017,10,2,Offline,0,0,0,65.0,1,Not_Canceled
29627,2,0,2,0,Not Selected,0,Room_Type 1,23,2018,9,11,Online,0,0,0,89.0,2,Not_Canceled
29628,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,115.0,0,Canceled
29629,2,0,2,1,Meal Plan 1,0,Room_Type 1,68,2018,10,30,Online,0,0,0,96.6,2,Not_Canceled
29630,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled
29631,2,0,2,2,Meal Plan 1,0,Room_Type 2,82,2017,7,19,Online,0,0,0,76.5,1,Canceled
29632,2,0,0,2,Meal Plan 1,0,Room_Type 1,83,2018,11,25,Online,0,0,0,93.6,2,Not_Canceled
29633,2,0,0,3,Not Selected,0,Room_Type 1,108,2018,5,4,Online,0,0,0,75.38,0,Not_Canceled
29634,2,1,2,1,Meal Plan 1,0,Room_Type 1,121,2018,7,17,Online,0,0,0,121.5,2,Not_Canceled
29635,2,0,1,1,Meal Plan 1,0,Room_Type 1,40,2017,10,5,Offline,0,0,0,70.0,0,Not_Canceled
29636,2,0,2,4,Meal Plan 2,0,Room_Type 1,37,2018,11,16,Online,0,0,0,120.7,1,Not_Canceled
29637,2,0,1,4,Meal Plan 1,0,Room_Type 4,136,2018,9,21,Online,0,0,0,144.9,1,Canceled
29638,2,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,6,15,Offline,0,0,0,95.0,1,Not_Canceled
29639,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,2018,5,31,Corporate,0,0,0,100.0,0,Canceled
29640,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,115.0,0,Canceled
29641,2,0,0,1,Meal Plan 1,0,Room_Type 4,6,2018,2,20,Online,0,0,0,108.0,1,Not_Canceled
29642,2,0,2,2,Not Selected,0,Room_Type 1,57,2018,3,11,Online,0,0,0,63.75,1,Not_Canceled
29643,3,0,2,1,Meal Plan 1,1,Room_Type 4,78,2018,9,18,Online,0,0,0,177.3,1,Not_Canceled
29644,2,0,1,3,Not Selected,0,Room_Type 1,43,2018,12,8,Online,0,0,0,74.8,0,Canceled
29645,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled
29646,2,0,0,3,Meal Plan 1,0,Room_Type 1,34,2017,10,15,Online,0,0,0,125.0,1,Not_Canceled
29647,2,0,0,5,Meal Plan 1,0,Room_Type 4,129,2018,8,16,Online,0,0,0,124.2,2,Not_Canceled
29648,2,0,1,3,Meal Plan 1,0,Room_Type 4,37,2018,3,14,Online,0,0,0,95.4,1,Canceled
29649,2,0,1,3,Meal Plan 1,0,Room_Type 1,92,2018,9,26,Offline,0,0,0,102.68,0,Not_Canceled
29650,2,0,0,1,Meal Plan 1,0,Room_Type 1,9,2018,12,3,Offline,0,0,0,89.0,0,Not_Canceled
29651,1,1,0,3,Meal Plan 1,0,Room_Type 4,127,2018,12,27,Online,0,0,0,84.05,1,Canceled
29652,2,0,0,2,Meal Plan 1,0,Room_Type 1,322,2018,12,9,Offline,0,0,0,52.0,0,Not_Canceled
29653,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,Not_Canceled
29654,2,0,2,1,Meal Plan 1,0,Room_Type 1,36,2018,8,20,Online,0,0,0,135.9,0,Canceled
29655,2,0,2,3,Meal Plan 1,0,Room_Type 4,93,2018,4,17,Online,0,0,0,99.45,1,Not_Canceled
29656,2,0,1,1,Meal Plan 1,0,Room_Type 1,0,2018,10,24,Online,0,0,0,149.0,1,Not_Canceled
29657,2,0,2,3,Meal Plan 1,0,Room_Type 1,276,2018,5,13,Offline,0,0,0,61.0,0,Canceled
29658,2,0,2,1,Meal Plan 1,0,Room_Type 1,99,2018,5,22,Online,0,0,0,97.71,1,Not_Canceled
29659,2,0,0,1,Meal Plan 2,0,Room_Type 1,100,2017,10,16,Offline,0,0,0,108.0,0,Canceled
29660,2,0,2,0,Meal Plan 1,0,Room_Type 1,61,2017,10,4,Offline,0,0,0,91.0,0,Not_Canceled
29661,3,0,0,1,Meal Plan 1,0,Room_Type 1,178,2018,8,25,Online,0,0,0,128.7,0,Canceled
29662,2,0,0,3,Not Selected,0,Room_Type 1,7,2018,1,20,Online,0,0,0,79.67,1,Not_Canceled
29663,2,0,0,1,Not Selected,0,Room_Type 1,205,2018,9,15,Online,0,0,0,116.1,0,Canceled
29664,2,0,2,2,Meal Plan 1,0,Room_Type 1,68,2018,4,24,Online,0,0,0,108.38,1,Canceled
29665,1,0,0,3,Meal Plan 1,0,Room_Type 1,15,2018,2,18,Offline,0,0,0,86.0,0,Not_Canceled
29666,2,0,0,1,Meal Plan 1,0,Room_Type 1,43,2018,10,25,Online,0,0,0,119.0,1,Not_Canceled
29667,2,0,2,3,Meal Plan 1,0,Room_Type 1,28,2017,9,3,Online,0,0,0,96.6,2,Not_Canceled
29668,2,0,0,3,Meal Plan 2,0,Room_Type 1,36,2017,10,13,Offline,0,0,0,112.0,0,Not_Canceled
29669,2,0,2,1,Meal Plan 1,0,Room_Type 1,261,2018,11,20,Offline,0,0,0,68.0,0,Canceled
29670,2,0,1,2,Meal Plan 2,0,Room_Type 2,161,2018,3,25,Offline,0,0,0,130.0,0,Canceled
29671,2,0,1,4,Meal Plan 1,0,Room_Type 2,36,2017,10,21,Online,0,0,0,81.62,1,Not_Canceled
29672,2,0,0,2,Meal Plan 1,0,Room_Type 1,298,2018,5,10,Offline,0,0,0,93.0,0,Not_Canceled
29673,2,1,2,3,Meal Plan 1,0,Room_Type 6,81,2018,5,15,Online,0,0,0,187.85,0,Canceled
29674,2,0,0,3,Meal Plan 1,0,Room_Type 4,95,2018,10,20,Online,0,0,0,132.3,0,Canceled
29675,1,0,0,3,Meal Plan 1,0,Room_Type 1,96,2018,11,16,Online,0,0,0,84.6,0,Not_Canceled
29676,2,0,1,2,Meal Plan 1,0,Room_Type 1,121,2018,6,24,Offline,0,0,0,90.0,0,Canceled
29677,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2018,1,4,Corporate,1,2,15,66.0,0,Not_Canceled
29678,2,0,2,5,Not Selected,0,Room_Type 1,48,2018,11,13,Online,0,0,0,74.8,1,Canceled
29679,2,0,0,2,Meal Plan 1,0,Room_Type 4,31,2018,5,13,Offline,0,0,0,105.3,0,Not_Canceled
29680,2,2,1,4,Meal Plan 1,0,Room_Type 6,50,2018,4,13,Online,0,0,0,170.85,0,Canceled
29681,2,0,2,3,Meal Plan 1,0,Room_Type 1,16,2017,8,13,Offline,0,0,0,50.4,0,Not_Canceled
29682,1,0,0,3,Meal Plan 2,0,Room_Type 1,36,2017,10,13,Offline,0,0,0,91.0,0,Not_Canceled
29683,2,0,0,1,Meal Plan 1,0,Room_Type 1,27,2018,5,4,Offline,0,0,0,85.0,0,Not_Canceled
29684,2,0,1,3,Meal Plan 1,0,Room_Type 1,322,2018,5,19,Offline,0,0,0,80.0,0,Canceled
29685,2,0,0,2,Meal Plan 1,0,Room_Type 1,42,2018,4,20,Offline,0,0,0,94.5,0,Not_Canceled
29686,2,0,2,2,Meal Plan 1,0,Room_Type 1,167,2018,7,8,Online,0,0,0,105.83,1,Canceled
29687,1,0,2,4,Meal Plan 1,0,Room_Type 1,69,2018,6,12,Offline,0,0,0,120.0,0,Canceled
29688,2,0,0,1,Meal Plan 1,0,Room_Type 4,17,2018,3,4,Online,0,0,0,108.0,0,Not_Canceled
29689,3,0,0,1,Meal Plan 1,0,Room_Type 1,25,2017,12,12,Corporate,0,0,0,81.0,1,Not_Canceled
29690,2,0,2,2,Meal Plan 1,0,Room_Type 4,19,2018,12,31,Online,0,0,0,119.0,0,Not_Canceled
29691,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled
29692,2,0,2,2,Meal Plan 1,0,Room_Type 1,129,2018,5,13,Offline,0,0,0,80.75,0,Not_Canceled
29693,2,0,0,1,Meal Plan 1,0,Room_Type 1,3,2018,7,21,Offline,0,0,0,85.0,0,Not_Canceled
29694,2,0,0,2,Meal Plan 1,0,Room_Type 4,16,2018,7,1,Online,0,0,0,166.0,2,Not_Canceled
29695,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,12,13,Corporate,1,0,4,67.0,1,Not_Canceled
29696,2,0,0,3,Meal Plan 1,0,Room_Type 1,43,2017,12,31,Offline,0,0,0,118.0,0,Not_Canceled
29697,2,0,1,3,Not Selected,0,Room_Type 1,10,2018,11,17,Online,0,0,0,78.63,0,Not_Canceled
29698,2,0,0,5,Meal Plan 1,0,Room_Type 1,236,2018,8,2,Corporate,0,0,0,89.0,0,Not_Canceled
29699,2,2,1,2,Meal Plan 1,0,Room_Type 6,195,2018,8,26,Online,0,0,0,174.3,0,Canceled
29700,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,101.5,0,Not_Canceled
29701,1,0,1,5,Meal Plan 1,0,Room_Type 1,125,2017,10,20,Online,0,0,0,80.75,2,Not_Canceled
29702,2,0,1,1,Meal Plan 1,1,Room_Type 1,1,2018,10,3,Complementary,0,0,0,0.0,2,Not_Canceled
29703,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled
29704,2,0,0,1,Meal Plan 1,0,Room_Type 1,5,2018,12,13,Online,0,0,0,96.0,1,Not_Canceled
29705,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,101.5,0,Canceled
29706,2,0,2,2,Meal Plan 1,0,Room_Type 2,50,2018,3,5,Online,0,0,0,65.66,0,Canceled
29707,2,0,1,2,Meal Plan 1,0,Room_Type 1,48,2017,10,2,Online,0,0,0,73.51,0,Not_Canceled
29708,2,0,0,1,Not Selected,0,Room_Type 1,182,2018,10,12,Online,0,0,0,98.1,0,Canceled
29709,2,0,3,6,Not Selected,0,Room_Type 1,151,2018,8,6,Online,0,0,0,97.75,0,Canceled
29710,2,0,1,2,Meal Plan 1,0,Room_Type 1,45,2018,11,7,Online,0,0,0,147.6,0,Not_Canceled
29711,1,0,0,1,Meal Plan 1,0,Room_Type 5,2,2018,9,1,Corporate,0,0,0,125.0,0,Not_Canceled
29712,1,0,0,3,Meal Plan 1,0,Room_Type 1,58,2018,1,27,Offline,0,0,0,80.0,0,Not_Canceled
29713,2,0,2,1,Meal Plan 1,0,Room_Type 1,180,2018,10,1,Online,0,0,0,108.9,1,Canceled
29714,2,0,0,2,Meal Plan 1,0,Room_Type 1,67,2018,11,25,Offline,0,0,0,75.0,0,Not_Canceled
29715,2,0,0,2,Meal Plan 1,0,Room_Type 2,71,2018,3,17,Online,0,0,0,69.0,1,Not_Canceled
29716,2,0,2,2,Meal Plan 1,0,Room_Type 1,23,2017,10,4,Online,0,0,0,105.0,2,Not_Canceled
29717,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,1,19,Online,0,0,0,85.0,0,Not_Canceled
29718,2,0,0,1,Meal Plan 1,1,Room_Type 4,24,2018,4,22,Online,0,0,0,141.0,0,Not_Canceled
29719,2,0,0,5,Meal Plan 1,0,Room_Type 1,44,2018,2,23,Online,0,0,0,74.82,1,Not_Canceled
29720,2,0,1,4,Meal Plan 1,0,Room_Type 1,145,2018,7,4,Offline,0,0,0,112.0,1,Not_Canceled
29721,2,0,1,0,Meal Plan 1,0,Room_Type 1,4,2018,12,26,Online,0,0,0,98.0,1,Not_Canceled
29722,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130.0,0,Canceled
29723,1,0,0,1,Meal Plan 1,0,Room_Type 1,13,2018,10,26,Offline,0,0,0,90.0,1,Not_Canceled
29724,2,0,0,3,Meal Plan 1,0,Room_Type 1,66,2018,9,1,Online,0,0,0,132.9,1,Not_Canceled
29725,2,0,1,1,Meal Plan 1,0,Room_Type 1,40,2018,11,26,Offline,0,0,0,72.0,0,Not_Canceled
29726,2,1,1,1,Meal Plan 1,0,Room_Type 4,135,2018,7,16,Offline,0,0,0,102.09,0,Canceled
29727,2,0,0,1,Meal Plan 1,0,Room_Type 4,66,2018,4,8,Online,0,0,0,118.8,2,Not_Canceled
29728,2,0,0,2,Meal Plan 1,0,Room_Type 1,263,2018,10,21,Offline,0,0,0,110.0,0,Canceled
29729,2,0,2,0,Meal Plan 1,0,Room_Type 1,61,2017,10,4,Offline,0,0,0,91.0,0,Not_Canceled
29730,2,0,2,1,Not Selected,0,Room_Type 1,92,2018,11,12,Online,0,0,0,79.2,2,Canceled
29731,1,2,0,3,Meal Plan 1,0,Room_Type 6,28,2018,5,17,Online,0,0,0,213.63,0,Canceled
29732,1,0,0,3,Meal Plan 1,0,Room_Type 1,335,2018,10,13,Online,0,0,0,0.0,0,Canceled
29733,2,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,11,5,Offline,0,0,0,130.0,0,Not_Canceled
29734,1,0,2,3,Meal Plan 1,0,Room_Type 1,13,2017,9,4,Offline,0,0,0,45.0,0,Not_Canceled
29735,2,0,2,3,Meal Plan 1,0,Room_Type 4,14,2017,9,4,Online,0,0,0,78.54,1,Not_Canceled
29736,2,0,1,2,Meal Plan 1,0,Room_Type 4,17,2017,10,5,Offline,0,0,0,75.0,0,Not_Canceled
29737,2,0,1,2,Meal Plan 1,0,Room_Type 1,25,2017,12,4,Online,0,0,0,69.0,0,Not_Canceled
29738,2,0,2,4,Not Selected,0,Room_Type 1,26,2018,5,11,Online,0,0,0,124.7,0,Canceled
29739,2,0,0,2,Not Selected,0,Room_Type 1,4,2017,9,1,Online,0,0,0,96.0,1,Not_Canceled
29740,2,0,1,2,Meal Plan 2,0,Room_Type 1,116,2017,9,18,Online,0,0,0,96.05,1,Canceled
29741,2,0,0,4,Meal Plan 1,0,Room_Type 1,178,2018,8,3,Online,0,0,0,99.45,1,Not_Canceled
29742,2,1,2,3,Not Selected,0,Room_Type 1,68,2018,10,30,Online,0,0,0,79.56,2,Not_Canceled
29743,2,0,1,4,Meal Plan 1,0,Room_Type 1,4,2018,12,28,Online,0,0,0,125.0,1,Not_Canceled
29744,2,0,0,2,Meal Plan 2,0,Room_Type 1,63,2017,9,4,Offline,0,0,0,116.0,0,Not_Canceled
29745,2,0,1,1,Not Selected,0,Room_Type 1,175,2018,7,23,Online,0,0,0,85.5,1,Not_Canceled
29746,2,1,2,5,Meal Plan 1,0,Room_Type 1,136,2018,6,28,Online,0,0,0,106.25,0,Not_Canceled
29747,2,0,1,2,Meal Plan 1,0,Room_Type 1,31,2018,9,16,Offline,0,0,0,75.0,0,Canceled
29748,2,1,1,3,Meal Plan 1,0,Room_Type 1,33,2018,4,14,Online,0,0,0,126.0,1,Not_Canceled
29749,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,9,29,Online,0,0,0,106.2,1,Not_Canceled
29750,2,0,0,2,Not Selected,0,Room_Type 1,31,2018,5,17,Online,0,0,0,125.1,0,Canceled
29751,2,1,2,2,Meal Plan 1,0,Room_Type 1,25,2018,4,17,Online,0,0,0,125.5,0,Not_Canceled
29752,2,0,0,3,Meal Plan 1,0,Room_Type 1,15,2017,9,8,Offline,0,0,0,84.0,1,Not_Canceled
29753,2,2,2,2,Meal Plan 1,0,Room_Type 6,11,2018,4,24,Online,0,0,0,203.5,0,Canceled
29754,1,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,90.0,0,Not_Canceled
29755,2,0,2,0,Meal Plan 1,0,Room_Type 1,2,2018,12,18,Online,0,0,0,96.0,1,Not_Canceled
29756,2,0,1,2,Meal Plan 1,0,Room_Type 4,68,2018,10,10,Online,0,0,0,132.3,3,Not_Canceled
29757,2,0,1,1,Meal Plan 1,0,Room_Type 1,22,2018,9,26,Online,0,0,0,139.0,1,Not_Canceled
29758,2,0,1,2,Meal Plan 1,0,Room_Type 1,87,2018,10,31,Online,0,0,0,69.53,2,Not_Canceled
29759,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,2018,12,7,Online,0,0,0,94.0,0,Not_Canceled
29760,2,0,1,2,Meal Plan 1,0,Room_Type 1,199,2018,11,4,Offline,0,0,0,68.0,1,Not_Canceled
29761,2,0,2,2,Meal Plan 1,0,Room_Type 1,12,2017,12,19,Offline,0,0,0,58.0,1,Not_Canceled
29762,2,0,1,2,Meal Plan 1,0,Room_Type 1,94,2017,12,4,Online,0,0,0,72.25,3,Not_Canceled
29763,2,0,0,3,Meal Plan 2,0,Room_Type 1,36,2017,10,13,Offline,0,0,0,112.0,0,Not_Canceled
29764,2,0,2,2,Meal Plan 1,0,Room_Type 4,56,2018,9,4,Online,0,0,0,117.45,1,Not_Canceled
29765,2,0,0,2,Meal Plan 2,0,Room_Type 1,6,2017,12,10,Online,0,0,0,0.0,1,Not_Canceled
29766,2,0,2,2,Meal Plan 1,0,Room_Type 4,147,2018,5,27,Online,0,0,0,118.15,1,Not_Canceled
29767,3,0,1,3,Meal Plan 1,0,Room_Type 4,26,2018,4,11,Online,0,0,0,144.5,2,Not_Canceled
29768,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,3,2,Corporate,0,0,0,65.0,0,Not_Canceled
29769,2,0,0,3,Not Selected,0,Room_Type 1,88,2018,6,15,Online,0,0,0,134.1,1,Not_Canceled
29770,2,0,0,3,Meal Plan 1,0,Room_Type 1,32,2018,4,13,Online,0,0,0,108.3,0,Canceled
29771,2,0,0,2,Meal Plan 1,0,Room_Type 4,58,2018,9,27,Online,0,0,0,115.04,2,Not_Canceled
29772,1,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Offline,0,0,0,87.0,0,Not_Canceled
29773,2,0,1,1,Meal Plan 1,0,Room_Type 1,180,2018,5,2,Offline,0,0,0,100.0,1,Not_Canceled
29774,2,0,2,5,Not Selected,0,Room_Type 1,15,2018,12,8,Online,0,0,0,76.5,0,Not_Canceled
29775,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,10,28,Online,0,0,0,96.3,0,Canceled
29776,3,0,0,4,Meal Plan 1,0,Room_Type 4,137,2018,8,24,Online,0,0,0,130.95,0,Canceled
29777,1,0,0,1,Meal Plan 1,0,Room_Type 1,34,2018,4,12,Offline,0,0,0,99.9,0,Not_Canceled
29778,3,0,2,0,Meal Plan 1,0,Room_Type 4,36,2018,6,19,Online,0,0,0,145.8,0,Canceled
29779,2,0,1,2,Meal Plan 2,0,Room_Type 1,173,2018,7,25,Offline,0,0,0,300.0,0,Canceled
29780,1,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,90.0,0,Not_Canceled
29781,1,0,0,2,Meal Plan 1,0,Room_Type 1,5,2017,12,9,Offline,0,0,0,62.0,0,Not_Canceled
29782,2,1,2,4,Meal Plan 1,0,Room_Type 1,187,2018,8,25,Online,0,0,0,90.95,1,Not_Canceled
29783,2,0,1,0,Meal Plan 1,0,Room_Type 1,26,2018,10,31,Online,0,0,0,110.0,1,Not_Canceled
29784,2,0,0,2,Not Selected,0,Room_Type 1,66,2018,9,2,Online,0,0,0,87.3,2,Not_Canceled
29785,2,0,0,2,Meal Plan 1,0,Room_Type 1,117,2018,4,29,Online,0,0,0,72.67,0,Canceled
29786,3,1,0,2,Meal Plan 2,0,Room_Type 5,7,2018,4,15,Offline,0,0,0,215.0,1,Not_Canceled
29787,2,0,2,9,Meal Plan 1,0,Room_Type 1,72,2017,12,23,Offline,0,0,0,58.91,1,Not_Canceled
29788,1,0,1,2,Meal Plan 1,0,Room_Type 1,25,2018,10,17,Online,0,0,0,129.0,2,Not_Canceled
29789,2,0,1,3,Meal Plan 1,0,Room_Type 1,223,2018,9,29,Online,0,0,0,92.28,1,Not_Canceled
29790,1,0,0,2,Meal Plan 1,0,Room_Type 1,12,2018,12,8,Corporate,1,0,1,65.0,0,Not_Canceled
29791,2,0,1,3,Meal Plan 1,0,Room_Type 1,322,2018,5,19,Offline,0,0,0,80.0,0,Canceled
29792,2,0,0,1,Not Selected,1,Room_Type 1,2,2018,10,15,Online,0,0,0,149.0,1,Not_Canceled
