,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
25317,2,0,0,2,0,0,3,77,2018,9,16,4,0,0,0,149.4,1,1
25318,2,1,1,2,0,0,0,35,2018,3,25,3,0,0,0,76.05,1,1
25319,2,0,0,2,0,0,0,220,2018,9,28,4,0,0,0,126.9,1,0
25320,2,0,2,3,3,0,0,73,2018,9,18,3,0,0,0,85.0,0,0
25321,2,0,1,3,3,0,0,49,2018,12,1,4,0,0,0,74.8,2,1
25322,1,0,1,2,0,0,0,56,2018,6,20,4,0,0,0,94.5,0,0
25323,2,0,0,1,0,0,0,10,2018,1,14,4,0,0,0,89.3,0,1
25324,3,0,2,1,0,0,3,202,2018,10,22,4,0,0,0,128.7,0,0
25325,2,0,0,3,0,0,3,22,2017,10,13,3,0,0,0,75.0,0,1
25326,2,1,1,2,0,0,0,62,2018,6,20,3,0,0,0,88.8,1,1
25327,2,0,4,12,3,0,0,223,2018,9,2,4,0,0,0,89.73,1,0
25328,2,0,2,4,3,0,0,200,2018,8,26,4,0,0,0,83.58,0,0
25329,2,0,2,1,0,0,3,72,2018,5,1,4,0,0,0,140.4,1,0
25330,2,0,1,5,3,0,0,101,2018,4,12,4,0,0,0,54.06,0,1
25331,3,0,2,5,0,0,4,41,2018,12,27,3,0,0,0,89.29,0,1
25332,2,0,2,4,1,0,0,88,2018,10,22,3,0,0,0,106.25,0,1
25333,2,0,0,2,0,0,0,263,2018,10,21,3,0,0,0,110.0,0,0
25334,2,0,0,3,0,0,0,53,2018,10,4,4,0,0,0,118.8,2,1
25335,2,0,0,3,0,0,0,73,2017,11,24,3,0,0,0,85.67,0,1
25336,2,0,1,1,0,0,0,35,2017,10,17,4,0,0,0,104.85,1,1
25337,2,0,1,4,0,0,0,89,2017,11,30,4,0,0,0,52.85,2,1
25338,2,0,2,3,1,0,3,50,2018,10,30,4,0,0,0,162.4,1,0
25339,2,0,1,4,0,0,0,290,2018,10,24,4,0,0,0,90.95,2,1
25340,2,0,0,1,0,0,0,92,2018,11,11,3,0,0,0,90.0,0,1
25341,2,1,1,1,0,0,0,7,2018,4,16,4,0,0,0,143.0,1,1
25342,2,0,1,2,0,0,3,112,2018,5,27,4,0,0,0,140.4,1,1
25343,1,0,1,3,3,0,0,69,2018,11,7,4,0,0,0,173.0,1,0
25344,1,0,0,2,0,0,0,15,2018,1,26,2,0,0,0,79.0,0,1
25345,2,0,1,2,0,0,0,104,2018,9,2,4,0,0,0,129.6,2,1
25346,3,0,1,3,0,0,3,165,2018,10,27,4,0,0,0,123.3,2,0
25347,1,0,2,1,1,0,0,103,2017,7,18,3,0,0,0,72.5,0,1
25348,3,0,2,2,0,0,0,56,2017,9,25,3,0,0,0,185.0,1,1
25349,2,0,1,2,0,0,0,168,2018,4,22,3,0,0,0,85.0,0,0
25350,2,0,0,1,0,0,3,74,2018,7,9,4,0,0,0,127.8,0,0
25351,2,0,0,4,0,0,0,69,2017,12,30,4,0,0,0,111.3,1,1
25352,2,0,1,1,0,0,0,16,2017,8,29,4,0,0,0,90.0,2,1
25353,2,1,1,2,0,0,0,98,2018,7,15,4,0,0,0,121.5,1,1
25354,2,0,0,4,0,0,0,42,2018,11,2,4,0,0,0,91.8,1,1
25355,2,2,1,2,0,0,5,47,2018,4,15,4,0,0,0,173.12,2,1
25356,2,0,2,5,1,0,3,77,2018,4,17,4,0,0,0,146.93,1,0
25357,2,0,2,3,0,0,3,59,2018,9,2,4,0,0,0,120.96,1,0
25358,2,1,1,2,0,0,0,16,2018,6,13,4,0,0,0,132.33,3,1
25359,2,1,2,2,0,0,0,6,2018,8,7,4,0,0,0,180.0,1,1
25360,2,0,0,5,3,0,0,21,2018,7,5,4,0,0,0,139.0,1,1
25361,2,0,1,2,0,0,0,33,2018,6,27,4,0,0,0,111.9,0,0
25362,2,0,0,2,0,0,3,45,2018,3,17,4,0,0,0,103.95,1,0
25363,1,0,0,1,0,0,0,99,2018,2,19,2,0,0,0,81.0,0,1
25364,2,0,0,1,0,1,0,8,2018,1,27,4,0,0,0,102.0,1,1
25365,2,0,0,4,0,0,3,190,2018,6,8,4,0,0,0,90.65,2,0
25366,2,0,0,1,0,0,0,63,2018,12,13,4,0,0,0,93.6,2,1
25367,3,0,2,5,0,0,3,144,2018,8,12,4,0,0,0,140.76,0,0
25368,1,0,2,2,0,0,0,4,2018,7,16,3,0,0,0,68.0,0,0
25369,1,0,0,1,0,0,0,53,2018,10,14,3,0,0,0,120.0,0,1
25370,2,0,2,0,0,0,0,95,2018,11,20,4,0,0,0,84.6,2,0
25371,2,1,0,1,1,0,0,184,2018,8,17,4,0,0,0,164.25,2,0
25372,2,0,1,3,3,0,0,34,2018,3,24,4,0,0,0,113.85,0,0
25373,2,0,1,2,1,0,0,57,2018,11,11,4,0,0,0,130.2,2,1
25374,2,0,2,1,0,0,0,130,2017,8,1,4,0,0,0,76.5,1,0
25375,2,0,0,2,3,0,0,76,2018,3,18,4,0,0,0,76.5,1,1
25376,2,0,2,2,1,0,0,169,2018,4,22,3,0,0,0,106.0,0,0
25377,1,0,0,1,0,0,0,361,2018,11,4,4,1,1,0,91.0,0,0
25378,2,0,2,2,0,0,3,5,2017,9,19,4,0,0,0,140.75,2,1
25379,2,0,0,1,3,0,0,11,2018,11,10,4,0,0,0,140.0,1,0
25380,2,1,1,0,0,0,0,12,2018,5,16,4,0,0,0,129.5,2,1
25381,3,0,2,5,0,0,3,88,2018,12,17,4,0,0,0,119.0,1,1
25382,1,0,0,1,0,0,0,17,2017,10,30,3,0,0,0,95.0,0,1
25383,2,0,1,1,0,0,0,3,2017,9,19,2,0,0,0,120.0,0,1
25384,2,1,1,2,0,0,0,187,2018,8,12,4,0,0,0,121.5,1,0
25385,2,0,0,2,0,0,0,245,2018,6,17,3,0,0,0,75.0,0,0
25386,1,0,2,4,0,0,0,69,2018,6,12,3,0,0,0,120.0,0,0
25387,2,0,0,2,0,0,0,8,2017,9,8,4,0,0,0,80.85,2,1
25388,2,0,0,2,1,0,0,257,2017,7,1,3,0,0,0,101.5,0,0
25389,2,0,0,1,0,0,0,105,2018,4,6,3,0,0,0,75.0,0,0
25390,1,0,1,1,0,0,0,100,2018,4,18,4,0,0,0,91.9,1,1
25391,2,0,2,0,0,0,0,146,2018,4,24,3,0,0,0,95.0,0,0
25392,3,0,2,2,0,0,3,1,2018,7,8,4,0,0,0,184.5,2,1
25393,1,0,1,0,0,0,0,5,2018,3,6,3,0,0,0,97.0,0,1
25394,1,0,0,1,0,0,0,5,2018,2,24,4,0,0,0,71.84,1,1
25395,1,0,0,3,0,0,0,71,2018,6,14,3,0,0,0,120.0,0,1
25396,2,0,1,1,0,0,0,275,2018,6,4,3,0,0,0,62.8,0,0
25397,2,0,2,2,0,0,0,41,2018,8,20,4,0,0,0,140.4,1,1
25398,2,0,0,4,0,0,3,66,2018,10,25,4,0,0,0,99.2,1,1
25399,2,0,0,2,1,0,0,256,2018,6,15,3,0,0,0,115.0,1,0
25400,2,0,1,2,0,0,0,57,2018,6,10,3,0,0,0,90.67,1,1
25401,2,0,0,2,0,0,0,87,2018,12,16,4,0,0,0,93.6,2,1
25402,2,0,0,1,0,0,0,107,2017,8,12,4,0,0,0,76.5,0,1
25403,2,0,0,3,0,0,3,40,2017,10,28,3,0,0,0,75.0,0,1
25404,1,0,1,1,0,0,0,45,2018,11,19,4,0,0,0,86.4,0,0
25405,1,0,2,4,0,0,0,69,2018,6,12,3,0,0,0,120.0,0,0
25406,2,0,1,2,0,0,0,57,2018,6,10,3,0,0,0,90.67,1,1
25407,2,2,2,1,0,0,5,34,2018,9,17,4,0,0,0,207.9,0,0
25408,1,0,0,2,0,0,0,192,2018,6,24,3,0,0,0,95.0,0,1
25409,1,0,0,1,0,1,0,41,2018,12,20,2,1,1,11,88.0,1,1
25410,1,0,0,1,0,0,3,18,2018,5,13,4,0,0,0,156.0,0,0
25411,2,0,2,0,0,0,3,53,2018,2,28,4,0,0,0,96.3,1,0
25412,2,0,1,3,0,0,0,67,2018,3,10,4,0,0,0,75.95,0,1
25413,2,0,0,3,0,0,0,37,2018,10,13,3,0,0,0,105.0,0,1
25414,3,0,2,2,0,0,3,204,2017,10,18,4,0,0,0,137.0,0,0
25415,2,0,1,1,0,1,0,77,2018,6,18,4,0,0,0,125.1,1,1
25416,2,0,0,1,1,0,0,100,2017,10,16,3,0,0,0,108.0,0,0
25417,2,0,2,1,1,0,0,110,2017,7,25,3,0,0,0,94.5,0,1
25418,2,0,0,1,3,0,0,51,2018,7,6,4,0,0,0,107.1,0,0
25419,2,0,2,3,0,1,3,136,2018,5,29,4,0,0,0,117.29,1,1
25420,2,0,2,0,0,0,3,3,2017,12,6,3,0,0,0,78.2,0,1
25421,2,1,0,1,0,0,0,0,2018,3,31,4,0,0,0,138.0,0,1
25422,2,0,2,7,0,0,3,57,2018,4,21,4,0,0,0,114.66,1,1
25423,2,0,1,1,0,0,0,28,2018,6,13,4,0,0,0,94.35,0,0
25424,2,0,2,5,0,0,0,188,2018,7,28,4,0,0,0,90.95,0,0
25425,2,0,0,4,0,0,3,30,2018,10,4,4,0,0,0,144.8,1,1
25426,3,0,2,1,0,0,3,116,2018,8,6,3,0,0,0,96.56,0,0
25427,2,1,0,3,0,0,0,4,2018,12,28,4,0,0,0,147.33,2,1
25428,2,1,2,3,0,0,0,56,2018,4,24,4,0,0,0,115.09,2,1
25429,2,0,1,1,0,0,0,8,2017,11,7,4,0,0,0,82.39,1,1
25430,3,0,0,3,0,0,3,14,2018,5,12,4,0,0,0,186.0,2,1
25431,2,0,1,1,0,0,0,275,2018,6,4,3,0,0,0,62.8,0,0
25432,2,0,1,3,0,0,0,66,2018,10,17,4,0,0,0,118.8,1,1
25433,1,0,0,1,0,0,0,3,2017,10,1,1,0,0,0,0.0,0,1
25434,2,0,0,3,3,0,0,70,2018,2,11,4,0,0,0,78.3,1,0
25435,1,0,0,3,0,0,0,113,2018,5,31,2,0,0,0,100.0,0,0
25436,2,0,2,2,0,0,0,64,2018,3,5,4,0,0,0,71.6,0,1
25437,1,0,1,0,0,0,0,13,2018,8,1,4,0,0,0,115.0,1,1
25438,2,0,2,1,3,0,0,48,2018,4,17,4,0,0,0,88.5,1,1
25439,2,1,2,2,0,0,0,123,2018,6,17,4,0,0,0,135.15,2,0
25440,2,0,1,2,0,0,1,43,2018,2,5,4,0,0,0,69.52,0,0
25441,3,0,1,2,0,0,3,89,2018,7,25,4,0,0,0,137.7,0,0
25442,2,0,0,3,3,0,3,1,2017,9,3,4,0,0,0,121.33,1,1
25443,2,0,1,3,0,0,0,63,2018,6,20,4,0,0,0,99.9,3,1
25444,2,0,1,3,0,0,0,9,2018,10,17,4,0,0,0,155.0,1,1
25445,2,0,0,3,0,0,0,20,2017,9,29,4,0,0,0,136.67,2,1
25446,2,0,1,0,3,0,0,1,2017,8,9,4,0,0,0,98.0,0,1
25447,1,0,1,0,0,0,0,6,2017,9,27,4,0,0,0,206.0,1,1
25448,1,0,2,3,0,0,0,5,2018,11,13,2,0,0,0,84.0,0,1
25449,2,0,2,2,0,0,0,215,2018,12,30,4,0,0,0,94.35,1,0
25450,2,0,1,2,0,0,0,73,2017,7,13,4,0,0,0,76.5,0,0
25451,2,0,0,3,3,0,0,2,2018,1,6,4,0,0,0,84.0,1,1
25452,1,0,0,1,0,0,0,99,2018,2,19,2,0,0,0,81.0,0,1
25453,2,0,0,2,0,0,0,301,2018,11,18,3,0,0,0,52.0,0,0
25454,0,2,0,1,0,0,1,193,2018,7,15,4,0,0,0,86.5,0,0
25455,2,0,1,3,0,0,3,184,2018,10,17,4,0,0,0,128.7,2,0
25456,2,1,0,3,0,0,0,21,2018,5,31,4,0,0,0,139.0,0,0
25457,2,0,1,2,0,0,0,60,2018,2,5,4,0,0,0,78.3,0,1
25458,2,0,2,2,0,0,0,15,2017,12,4,4,0,0,0,104.5,1,1
25459,2,0,1,1,3,0,0,30,2017,10,17,4,0,0,0,82.08,0,1
25460,2,0,2,3,0,0,0,192,2017,9,25,3,0,0,0,102.0,0,0
25461,2,0,0,4,0,0,0,33,2018,4,5,3,0,0,0,85.5,0,1
25462,1,1,1,4,0,0,0,69,2018,5,9,4,0,0,0,135.15,2,1
25463,2,0,0,2,0,0,0,12,2017,8,25,4,0,0,0,12.0,1,1
25464,2,0,1,0,3,0,0,54,2018,4,18,4,0,0,0,85.5,0,0
25465,2,0,1,0,3,0,0,179,2018,7,17,4,0,0,0,85.5,1,0
25466,2,0,2,1,0,0,0,5,2017,12,5,3,0,0,0,71.8,0,1
25467,2,0,1,0,3,0,0,31,2018,4,24,4,0,0,0,94.5,0,0
25468,2,0,2,5,3,0,0,107,2018,12,21,4,0,0,0,76.69,1,1
25469,2,0,1,4,1,0,3,146,2018,10,19,4,0,0,0,166.5,2,1
25470,2,0,1,1,1,0,0,7,2018,5,21,3,0,0,0,112.0,1,1
25471,2,0,0,3,0,0,0,213,2018,6,7,3,0,0,0,130.0,0,0
25472,1,0,0,1,0,0,0,37,2018,11,12,3,0,0,0,67.5,0,1
25473,1,0,0,3,0,0,0,113,2018,5,31,2,0,0,0,100.0,0,0
25474,2,1,1,4,3,0,0,90,2018,12,26,4,0,0,0,88.74,0,0
25475,2,0,0,2,3,0,0,8,2018,8,11,4,0,0,0,139.0,2,1
25476,2,0,1,4,0,0,0,56,2018,3,2,3,0,0,0,55.38,0,1
25477,2,0,0,1,0,0,0,0,2017,8,11,4,0,0,0,99.0,1,1
25478,1,0,3,7,0,0,0,3,2018,9,26,2,1,4,46,65.0,0,1
25479,1,0,1,3,0,0,0,10,2018,2,22,3,0,0,0,87.0,0,1
25480,2,0,0,4,0,0,0,169,2018,10,25,4,0,0,0,90.9,0,0
25481,3,0,1,2,0,0,3,58,2018,6,10,4,0,0,0,159.3,2,1
25482,2,0,0,4,0,0,3,163,2018,6,29,4,0,0,0,99.45,1,1
25483,1,0,0,1,0,0,0,45,2017,10,20,4,0,0,0,94.5,2,1
25484,1,0,0,1,0,0,0,1,2018,2,13,2,0,0,0,79.0,0,1
25485,1,0,1,3,0,1,0,5,2017,10,19,4,0,0,0,135.0,0,1
25486,1,0,0,1,0,0,0,1,2018,7,26,2,0,0,0,84.0,0,1
25487,1,0,0,1,0,0,0,17,2017,10,30,3,0,0,0,95.0,0,1
25488,2,0,0,3,0,0,0,41,2018,3,31,4,0,0,0,117.9,1,1
25489,1,0,0,3,1,0,0,88,2018,5,3,3,0,0,0,96.0,0,1
25490,3,0,0,2,0,0,3,41,2018,11,18,4,0,0,0,140.0,1,1
25491,3,0,0,4,0,0,3,109,2018,8,24,4,0,0,0,152.1,0,0
25492,2,0,0,2,1,0,0,74,2017,9,18,3,0,0,0,101.5,0,1
25493,2,2,2,2,0,0,0,51,2018,7,3,4,0,0,0,150.3,3,1
25494,2,0,2,5,0,0,4,49,2018,2,22,3,1,1,0,91.44,0,0
25495,2,0,1,0,3,0,0,93,2018,6,26,4,0,0,0,85.5,1,1
25496,2,0,1,0,3,0,0,49,2018,7,11,4,0,0,0,93.15,0,0
25497,2,0,0,3,3,0,0,140,2018,10,11,4,0,0,0,108.0,2,0
25498,0,2,1,2,0,0,1,145,2018,8,15,4,0,0,0,106.32,0,1
25499,2,1,2,4,0,0,0,47,2018,3,31,4,0,0,0,106.53,2,1
25500,3,0,2,1,0,0,3,85,2018,6,26,4,0,0,0,134.7,2,1
25501,2,0,2,1,0,0,0,282,2017,10,10,3,0,0,0,76.67,0,1
25502,2,0,1,2,0,0,0,92,2018,8,26,4,0,0,0,117.9,2,1
25503,2,0,0,2,3,0,0,0,2018,10,21,4,0,0,0,63.76,0,1
25504,2,0,1,3,0,0,0,113,2018,6,30,3,0,0,0,85.0,0,0
25505,2,0,2,8,3,0,0,16,2018,12,7,4,0,0,0,75.99,0,1
25506,2,0,2,1,0,1,0,53,2018,6,19,4,0,0,0,117.9,1,1
25507,2,0,0,2,0,0,0,24,2017,9,3,4,0,0,0,80.85,1,1
25508,2,0,0,2,0,0,0,141,2018,7,1,4,0,0,0,96.3,1,1
25509,3,0,0,5,0,0,3,142,2018,7,5,4,0,0,0,136.85,1,1
25510,2,0,0,3,0,0,0,133,2018,7,12,4,0,0,0,105.3,2,1
25511,3,0,2,2,0,0,3,113,2018,7,10,4,0,0,0,134.3,2,1
25512,2,0,1,2,0,0,0,418,2018,9,26,3,0,0,0,75.0,0,0
25513,2,0,0,2,1,0,0,320,2018,8,18,3,0,0,0,115.0,1,0
25514,2,0,2,1,1,0,0,23,2018,1,2,3,0,0,0,109.0,1,1
25515,3,0,3,7,0,0,3,205,2018,12,23,4,0,0,0,117.64,0,1
25516,1,0,0,2,0,0,0,0,2018,1,13,1,1,0,13,0.0,2,1
25517,2,0,1,0,0,0,0,63,2017,9,6,4,0,0,0,89.25,0,1
25518,2,0,0,2,0,0,0,19,2018,10,5,4,0,0,0,114.73,1,1
25519,2,0,2,3,0,0,0,244,2018,10,30,4,0,0,0,85.85,0,0
25520,2,0,0,2,0,0,3,75,2018,5,26,4,0,0,0,140.4,0,0
25521,2,0,2,3,0,0,0,13,2018,3,13,3,0,0,0,63.58,0,1
25522,2,0,1,1,3,0,0,31,2018,3,26,4,0,0,0,116.1,0,0
25523,1,0,0,2,0,0,0,164,2017,10,2,3,0,0,0,100.0,0,1
25524,2,0,1,2,0,0,3,31,2017,10,26,3,0,0,0,75.0,0,1
25525,2,0,1,5,0,0,3,3,2017,11,9,4,0,0,0,72.75,1,1
25526,2,0,0,2,0,0,0,211,2018,5,20,3,0,0,0,100.0,0,0
25527,1,0,0,2,0,0,0,188,2018,6,15,3,0,0,0,130.0,0,0
25528,2,0,0,3,0,0,0,163,2018,7,14,3,0,0,0,112.0,1,0
25529,1,0,0,1,0,1,0,1,2018,5,18,2,1,1,0,67.0,0,1
25530,2,0,0,3,0,0,3,0,2018,1,19,4,0,0,0,101.0,0,1
25531,2,0,0,3,1,0,0,150,2018,6,16,3,0,0,0,90.0,1,1
25532,3,0,1,1,0,0,5,48,2018,10,22,4,0,0,0,158.0,1,1
25533,1,0,0,3,0,0,0,8,2017,10,20,4,1,1,0,120.0,2,1
25534,2,0,2,1,0,0,1,73,2018,2,21,4,0,0,0,71.52,1,1
25535,1,0,0,2,0,0,0,14,2017,10,15,3,0,0,0,100.0,0,1
25536,2,0,0,5,0,0,0,43,2018,11,1,3,0,0,0,68.0,0,1
25537,2,0,2,1,0,0,3,142,2018,5,22,4,0,0,0,114.3,0,1
25538,1,0,1,0,0,0,0,5,2018,6,13,2,1,0,6,65.0,1,1
25539,2,0,0,3,0,0,0,43,2018,11,8,3,0,0,0,75.0,0,1
25540,1,0,0,3,0,0,0,101,2018,10,13,3,0,0,0,80.0,0,1
25541,1,0,1,0,0,0,0,2,2018,2,7,4,0,0,0,86.0,0,1
25542,1,0,1,0,3,0,0,31,2018,11,7,3,0,0,0,63.0,0,1
25543,2,2,1,1,0,0,5,15,2017,8,29,4,0,0,0,153.0,0,0
25544,1,0,0,1,0,0,0,3,2018,2,26,2,0,0,0,31.0,1,1
25545,2,0,0,1,0,0,0,31,2018,3,9,4,0,0,0,81.9,0,0
25546,2,0,2,1,0,0,0,221,2017,10,17,3,0,0,0,65.0,0,1
25547,1,0,0,1,0,0,3,1,2018,1,30,3,0,0,0,46.0,0,1
25548,1,0,0,3,0,0,0,174,2018,9,22,3,0,0,0,95.67,0,1
25549,2,0,0,4,3,0,0,4,2018,12,20,4,0,0,0,67.58,2,1
25550,1,0,0,1,0,0,0,28,2017,10,29,3,0,0,0,130.0,0,1
25551,3,0,0,2,0,0,0,119,2018,6,29,4,0,0,0,146.7,2,1
25552,2,0,0,2,0,0,0,89,2018,9,2,4,0,0,0,135.9,0,0
25553,2,0,0,4,0,0,0,183,2018,8,24,4,0,0,0,93.08,1,0
25554,2,0,1,3,0,0,3,102,2018,5,5,4,0,0,0,132.6,1,1
25555,1,0,0,3,0,0,3,27,2017,9,17,4,0,0,0,120.0,0,1
25556,2,0,0,3,0,0,0,304,2018,11,3,3,0,0,0,89.0,0,0
25557,2,0,0,1,0,0,0,40,2018,6,21,4,0,0,0,76.92,0,0
25558,2,0,0,1,3,0,0,4,2018,12,7,4,0,0,0,88.0,0,1
25559,2,0,1,1,1,0,0,247,2018,6,6,3,0,0,0,115.0,1,0
25560,1,0,0,1,0,0,0,0,2017,10,30,3,0,0,0,85.0,0,1
25561,2,0,0,1,0,0,0,56,2018,6,8,3,0,0,0,120.0,0,1
25562,2,0,1,0,0,0,3,23,2018,11,6,3,0,0,0,92.0,0,1
25563,2,0,0,4,0,0,3,92,2017,7,15,4,0,0,0,89.25,2,0
25564,2,0,0,1,0,0,0,31,2018,2,5,4,0,0,0,80.3,1,1
25565,2,0,1,2,0,0,3,14,2017,10,30,3,0,0,0,98.67,1,1
25566,2,0,0,2,0,0,0,119,2018,8,16,4,0,0,0,114.3,1,1
25567,2,0,3,7,3,0,0,261,2018,12,26,4,0,0,0,68.51,0,0
25568,2,0,0,2,0,0,0,1,2017,8,20,4,0,0,0,106.0,3,1
25569,3,0,1,0,0,0,3,67,2018,9,12,4,0,0,0,168.3,1,0
25570,3,0,1,4,0,0,0,114,2017,12,28,4,0,0,0,109.8,2,0
25571,1,0,0,1,0,0,0,163,2018,10,15,3,0,0,0,115.0,0,0
25572,1,0,0,3,3,0,0,1,2018,12,14,4,0,0,0,78.0,2,1
25573,2,0,0,1,0,0,0,182,2018,7,28,4,0,0,0,96.3,2,0
25574,2,0,1,4,0,0,0,97,2018,8,8,4,0,0,0,117.9,1,1
25575,1,0,1,2,0,0,0,219,2017,9,4,3,0,0,0,76.67,0,1
25576,2,0,2,5,0,0,3,46,2018,5,12,4,0,0,0,140.4,1,1
25577,2,0,0,2,0,0,3,51,2017,11,4,4,0,0,0,102.6,1,1
25578,2,0,1,2,0,0,0,20,2018,11,14,3,0,0,0,80.0,0,1
25579,2,0,2,3,0,0,3,41,2017,11,8,3,0,0,0,60.0,1,1
25580,2,0,0,1,3,0,0,225,2018,11,25,4,0,0,0,67.5,0,0
25581,1,0,0,3,0,0,0,5,2018,4,20,0,0,0,0,95.0,0,1
25582,2,0,1,0,0,0,0,92,2018,6,27,4,0,0,0,96.3,0,0
25583,2,0,1,3,0,0,0,8,2018,4,7,4,0,0,0,112.5,0,1
25584,2,0,2,3,0,0,0,168,2018,8,12,3,0,0,0,72.25,2,1
25585,1,0,0,1,3,0,0,7,2018,9,20,4,0,0,0,129.0,1,0
25586,2,0,1,2,0,0,3,15,2018,9,26,4,1,0,1,164.0,0,1
25587,3,0,2,2,0,0,0,186,2018,7,22,3,0,0,0,96.9,1,1
25588,2,1,0,3,0,0,0,104,2018,6,9,4,0,0,0,143.1,0,0
25589,2,0,1,1,0,0,0,60,2018,5,21,4,0,0,0,126.9,1,1
25590,2,1,0,3,0,0,0,56,2018,12,8,4,0,0,0,109.8,1,1
25591,3,0,0,1,0,0,3,55,2018,4,12,4,0,0,0,137.7,0,0
25592,1,0,2,7,0,0,0,215,2018,7,29,4,0,0,0,90.95,1,1
25593,2,0,2,1,1,0,0,110,2017,7,25,3,0,0,0,94.5,0,0
25594,2,0,1,2,0,0,0,305,2018,11,4,3,0,0,0,89.0,0,0
25595,2,0,2,0,3,0,0,3,2018,6,26,4,0,0,0,113.0,2,1
25596,3,0,2,6,0,0,3,150,2018,6,30,4,0,0,0,126.86,1,0
25597,2,0,1,2,0,0,3,36,2018,2,12,4,0,0,0,61.75,1,1
25598,2,0,1,2,0,0,0,121,2018,6,24,3,0,0,0,90.0,0,0
25599,2,1,0,1,0,0,0,195,2018,8,13,4,0,0,0,121.5,0,0
25600,2,0,1,4,0,0,3,103,2018,4,6,4,0,0,0,96.05,0,1
25601,1,0,1,3,0,0,0,118,2018,6,6,3,0,0,0,110.0,0,1
25602,1,0,0,2,0,0,0,13,2018,2,18,4,0,0,0,85.0,1,1
25603,2,0,0,1,3,0,0,1,2018,4,8,4,0,0,0,89.0,1,1
25604,2,0,1,1,0,1,0,44,2017,9,21,4,0,0,0,95.4,0,1
25605,2,0,0,4,0,0,0,270,2018,4,20,3,0,0,0,62.8,0,0
25606,1,0,1,0,0,0,0,111,2018,10,10,3,0,0,0,120.0,0,0
25607,2,0,1,2,0,0,0,305,2018,11,4,3,0,0,0,89.0,0,0
25608,2,0,2,3,0,0,0,256,2018,10,16,4,0,0,0,100.75,0,0
25609,1,0,1,2,0,0,5,63,2018,11,7,4,0,0,0,193.68,0,1
25610,2,0,0,2,1,0,0,320,2018,8,18,3,0,0,0,115.0,1,0
25611,1,0,0,2,0,0,0,79,2017,11,13,3,0,0,0,70.0,0,1
25612,2,0,0,1,0,0,3,150,2018,8,27,4,0,0,0,109.8,1,1
25613,2,0,0,2,0,0,0,72,2017,9,16,4,0,0,0,89.25,0,0
25614,2,1,0,5,0,0,0,76,2018,5,31,4,0,0,0,135.15,0,0
25615,2,0,2,2,0,0,0,8,2017,8,16,4,0,0,0,90.0,0,1
25616,2,0,2,2,0,0,3,148,2018,5,29,4,0,0,0,108.16,1,1
25617,2,0,0,1,0,1,0,148,2018,4,28,4,0,0,0,105.3,0,1
25618,2,0,0,3,0,0,0,89,2018,3,3,4,0,0,0,80.3,0,1
25619,2,0,0,1,3,0,0,31,2018,11,19,4,0,0,0,88.0,2,1
25620,2,0,2,3,0,0,0,268,2018,10,9,3,0,0,0,80.75,0,1
25621,2,0,0,3,0,0,0,12,2017,8,5,2,0,0,0,65.0,0,1
25622,2,0,0,3,0,0,0,2,2017,8,12,4,0,0,0,98.0,2,1
25623,2,0,1,3,0,0,3,203,2018,12,29,4,0,0,0,102.85,2,1
25624,2,0,0,1,0,0,0,56,2018,6,8,3,0,0,0,120.0,0,1
25625,3,0,1,2,0,0,3,147,2018,10,7,4,0,0,0,151.2,0,1
25626,2,0,1,1,1,0,0,247,2018,6,6,3,0,0,0,115.0,1,0
25627,2,0,2,2,3,0,0,161,2018,4,29,4,0,0,0,95.2,1,1
25628,2,0,2,2,0,0,1,45,2017,10,24,4,0,0,0,76.77,0,1
25629,2,1,2,1,0,0,0,26,2017,10,17,4,0,0,0,161.0,0,1
25630,2,0,0,4,0,0,0,49,2017,12,30,3,0,0,0,71.0,0,1
25631,2,0,0,2,0,0,0,0,2017,10,28,4,0,0,0,95.1,0,1
25632,1,0,2,4,0,0,3,91,2018,10,23,4,0,0,0,132.6,1,1
25633,1,0,2,1,3,0,0,34,2018,5,22,4,0,0,0,98.1,1,1
25634,2,0,1,2,0,0,0,74,2018,2,15,3,0,0,0,58.0,0,1
25635,1,0,0,2,0,0,0,151,2018,1,19,3,0,0,0,71.0,0,1
25636,1,0,1,2,0,0,0,63,2018,5,16,2,0,0,0,130.0,1,0
25637,2,1,2,8,0,0,0,136,2018,8,23,4,0,0,0,117.36,0,0
25638,3,0,1,1,0,0,3,59,2018,9,24,4,0,0,0,168.3,0,0
25639,2,0,1,1,3,0,0,25,2018,10,17,4,0,0,0,154.0,1,1
25640,2,0,1,3,3,0,0,33,2018,4,14,4,0,0,0,99.0,0,1
25641,2,0,1,3,0,0,0,97,2018,3,24,4,0,0,0,64.98,1,1
25642,2,1,2,2,0,0,3,56,2018,7,30,4,0,0,0,152.1,0,0
25643,2,0,2,5,0,0,0,64,2017,7,28,3,0,0,0,88.4,1,1
25644,2,0,2,5,3,0,0,20,2018,11,11,4,0,0,0,77.71,0,0
25645,2,0,1,0,3,0,0,4,2018,8,1,4,0,0,0,87.2,0,1
